Id,Fecha,Ruta,Operador,Trayecto,Modelo del Avion,Registro,Total a Bordo,Pasajeros a bordo,Tripulantes a bordo,Total Fallecidos,Fatalidad Pasajeros,Fatalidad Tripulantes,Fatalidad en Tierra,Año,Tipo de Operador,Origen
2936,1977-10-21,"Mindoro,Philippines",Military - U.S. Marine Corps,Desconocido,Sikorksky CH-53 (helicopter),157139,37,33,4,24,False,0,0,1977,Militar,No encontrado
2937,1977-11-03,"San Cristobal de las Casas,Mexico",Servicios Aereos Martinez Leon,Palenque - San Cristobal de las Casas,Britten-Norman BN-2A-8 Trislander,XA-FUA,13,12,1,13,12,1,0,1977,Comercial,Mexico
2938,1977-11-19,"Rome,Italy",Ethiopian Airlines,"Rome, Italy - Asmara, Ethiopia",Boeing 707-360C,ET-ACD,5,2,3,5,2,3,0,1977,Comercial,Ethiopia
2939,1977-11-19,"Funchal,Island of Madeira,Portugal",TAP (Air Portugal),Brussels - Funchal,Boeing B-727-282,CS-TBR,164,156,8,131,125,6,0,1977,Comercial,Portugal
2940,1977-11-21,"Bariloche,Argentina",Austral Lineas Aeras (Argentina),Buenos  Aires - San Carlos de Bariloche,BAC One-Eleven 420EL,LV-JGY,79,74,5,46,41,5,0,1977,Comercial,Argentina
2941,1977-11-26,"Beziers,France",Military - French Air Force,Mont-de-Marsan-Hyères,Nord 2501 Noratlas,182,32,28,4,32,28,4,0,1977,Militar,No encontrado
2942,1977-12-02,"Al Bayda,Lebanon",Balkan Bulgarian Airlines,Jeddah - Benghazi,Tupolev TU-154B,LZ-BTN,165,159,6,59,59,0,0,1977,Comercial,Bulgaria
2943,1977-12-04,"Straits of Johore,near Kampung Ladang,Malaysia",Malaysia Airlines,Penang - Kuala Lumpur,Boeing B-737-2H6,9M-MBD,100,93,7,100,93,7,0,1977,Comercial,Malaysia
2944,1977-12-08,"Intracostal City,Louisiana",Petroleum Helicopter,Desconocido,SNIAS SA330J,N4730S,19,18,1,17,16,1,0,1977,Comercial,United States
2945,1977-12-09,"Tarko-Saley,USSR",Aeroflot,Tarko-Sale - Surgut,Antonov AN-24,CCCP-47695,23,18,5,17,13,4,0,1977,Comercial,No encontrado
2946,1977-12-11,"Hierro,Canary Islands",Military - U.S. Navy,Lajes-Lajes,Lockheed P-3B Orion,153428,13,0,13,13,0,13,0,1977,Militar,No encontrado
2947,1977-12-13,"Evansville,Indiana","National Jet Services Inc.,  (Air Indiana)",Evansville - Nashville,Douglas DC-3,N51071,29,26,3,29,26,3,0,1977,Comercial,United States
2948,1977-12-18,"Salt Lake City,Utah",United Air Lines,"San Francisco, CA - Salt Lake City, Utah",Douglas DC-8-54F,N8047U,3,0,3,3,0,3,0,1977,Comercial,United States
2949,1977-12-18,"Madeira,Portugal",SATA,Zurich-Genève-Funchal,Aerospatiale Caravelle 10R,HB-ICK,57,52,5,36,35,1,0,1977,Comercial,Liechtenstein
2950,1977-12-19,"Vieques,Puerto Rico",Vieques Air Link,"St Croix, VI - Vieques, PR",Britten-Norman BN-2A Islander,N862JA,10,9,1,5,5,0,0,1977,Comercial,United States
2951,1977-12-24,"Willemstad,Curacao,Netherlands Antilles",Valley Air Service,Charlotte Amalie-Willemstad,Piper PA-31-350 Navajo,N9164Y,10,8,2,10,8,2,0,1977,Comercial,United States
2952,1977-12-29,"Cuenca,Ecuador",Servicios Aereos Nacionales,Guayaquil - Cuenca,Vickers Viscount 764 D,HC-BEM,24,20,4,24,20,4,0,1977,Comercial,Ecuador
2953,1978-01-01,"Bandra,Maharashtra,India",Air India,Bombay - Dubai,Boeing B-747-237B,VT-EBD,213,190,23,213,190,23,0,1978,Comercial,India
2954,1978-01-27,"San Vincente,Colombia",SADELCA,Neiva - San Vincente,Douglas DC-3,HK-1351X,14,10,4,14,10,4,0,1978,Comercial,Colombia
2955,1978-01-31,"Eirunepe,Brazil",TABA,Desconocido,Embraer 110P Bandeirante,PT-GKW,14,12,2,2,0,2,0,1978,Comercial,Brazil
2956,1978-02-10,"Artigas,Uruguay",Uruguayan Air Force,Artigas - Montevideo,Douglas C-47A-DL,T511,44,40,4,44,40,4,0,1978,Militar,Somalia
2957,1978-02-10,"Richland,Washington",Columbia Pacific Airlines,"Richland, WA - Seattle, WA",Beechcraft 99,N199EA,17,15,2,17,15,2,0,1978,Comercial,United States
2958,1978-02-11,"Cranbrook,British Columbia,Canada",Pacific Western Airlines,Calgary - Cranbrook,Boeing B-737-275,C-FPWC,49,44,5,42,38,4,0,1978,Comercial,Canada
2959,1978-02-28,"Solvang,California",Security Air,Visalia - Santa Barbara - Santa Maria,Aero Commander 500A,N6143X,7,4,3,7,4,3,0,1978,Comercial,United States
2960,1978-03-01,"LAX,Los Angeles,California",Continental Airlines,Los Angeles - Honolulu,McDonnell Douglas DC-10-10,N68045,200,186,14,2,2,0,0,1978,Comercial,United States
2961,1978-03-02,"Kano,Nigeria",Nigeria Airways,Abuja - Kano,Fokker F-28 Fellowship 1000 / MiG-21,5N-ANA / ?,18,11,7,18,11,7,0,1978,Comercial,No encontrado
2962,1978-03-03,"Caracas,Venezuela",LAV - Linea Aeropostal Venezolana,Caracas - Cumana,British Aerospace 748 2A,YV-45C,47,43,4,47,43,4,0,1978,Comercial,Venezuela
2963,1978-03-16,"Vrastsa,Bulgaria",Balkan Bulgarian Airlines,Sofia - Warszawa,Tupolev TU-134,LZ-TUB,73,66,7,73,66,7,0,1978,Comercial,Bulgaria
2964,1978-03-22,"Riverside,California",Lake Havasu Air,"Santa Ana, CA - Lake Havasu, AZ",Cessna T207A,N7354U,6,5,1,6,5,1,0,1978,Comercial,United States
2965,1978-03-25,"Okaraba,Burma",Burma Airways,Yangon - Myitkyina,Fokker F-27 Friendship 200,XY-ADK,48,44,4,48,44,4,0,1978,Comercial,Myanmar or Burma
2966,1978-04-04,"Galveston,Texas",Air Logistics,Desconocido,Bell 212,N140AL,6,4,2,3,3,0,0,1978,Comercial,United States
2967,1978-04-05,"St. Thomas,Virgin Islands",Antilles Air,"St. John, VI - St. Croix, VI",Grumman G-21,N877A,9,7,2,2,0,2,0,1978,Comercial,United States
2968,1978-04-20,"Murmansk,Russia",Korean Airlines,Paris - Seoul,Boeing B-707-321B,HL-7429,109,97,12,2,2,0,0,1978,Comercial,South Korea
2969,1978-04-29,"Bogota,Colombia",LAC Colombia,Bogota - Barranquilla,Douglas C-118A,HK-1705,12,9,3,8,5,3,0,1978,Comercial,Colombia
2970,1978-05-08,"Pensacola,Florida",National Airlines,"Miami, FL - Pensacola, FL - Mobile, AL",Boeing B-727-235,N4744,58,52,6,3,3,0,0,1978,Comercial,United States
2971,1978-05-19,"Pochinok,Russia",Aeroflot,Baku - Leningrad,Tupolev TU-154B,CCCP-85169,134,126,8,4,4,0,0,1978,Comercial,No encontrado
2972,1978-06-23,"Saint John's,Newfoundland",Gander Aviation,Saint John's - Saint Anthony,Beech Queen Air A80,C-GGAL,10,8,2,10,8,2,0,1978,Comercial,Canada
2973,1978-06-26,"Bergen,Norway",Helikopter Service,Bergen - Stratjford-A,Sikorsky S-61N,LN-OQS,18,16,2,18,16,2,0,1978,Comercial,Norway
2974,1978-06-26,"Toronto,Canada",Air Canada,Toronto - Winnipeg,McDonnell Douglas DC-9-32,C-FTLV,107,102,5,2,2,0,0,1978,Comercial,Canada
2975,1978-08-14,"Sogamoso,Bolivia",Aeropeca,Bucaramanga-Leticia-La Paz,Curtiss C-46,HK-1350,18,15,3,18,15,3,0,1978,Comercial,Colombia
2976,1978-08-26,"Papun,Burma",Burma Airways,Papun-Rangoon,de Havilland Canada DHC-6 Twin Otter 300,XY-AEI,14,11,3,14,11,3,0,1978,Comercial,Myanmar or Burma
2977,1978-08-30,"Las Vegas,Nevada",Las Vegas Airlines,"Las Vegas, NV - Santa Ana, CA",Piper PA-31-350 Chieftain,N44LV,10,9,1,10,9,1,0,1978,Comercial,United States
2978,1978-09-03,"Conakry,Guinea",Air Guinee,Conakry - Bamako,Ilyushin IL-18,3X-GAX,17,9,8,15,8,7,0,1978,Comercial,Guinea
2979,1978-09-03,"Coal Harbour,BC,Canada",AirWest Airlines,Victoria harbor - Victoria Harbor Water Aerodome,de havilland Canada Twin Otter 200,C-FAIV,13,11,2,11,9,2,0,1978,Comercial,Canada
2980,1978-09-03,"Kariba,Rhodesia (Zimbabwe)",Air Rhodesia,Kariba - Salisbury,Vickers Viscount 782D,VP-WAS,56,52,4,38,34,4,0,1978,Comercial,United Kingdom
2981,1978-09-09,"Wrangell,Alaska",Temesco Helicopter - Air Taxi,"Wrangell, AK - Return",Soloy 12EJ3,N5384V,3,2,1,3,2,1,0,1978,Comercial,United States
2982,1978-09-09,"Mexico City,Mexico",Lineas Areas del Centro,Mexico City - Morelia,de Havilland Canada DHC-6 Twin Otter 100,XA-BOP,21,19,2,18,17,1,0,1978,Comercial,Mexico
2983,1978-09-13,"Whittier,AK",Alaska Travel,"Anchorage, AK - Whittier, AK",de Havilland DHC-2,N37741,6,5,1,6,5,1,0,1978,Comercial,United States
2984,1978-09-14,"Paranaque,Philippines",Philippine Air Force,Laoag - Paranaque,Fokker F-27 Friendship 200,PH-FKY,28,24,4,21,17,4,12,1978,Militar,Netherlands
2985,1978-09-25,"San Diego,California",Pacific Southwest Airlines / Private,Los Angeles - San Diego,Boeing B-727-214 / Cessna 172,N533PS/N7711G,137,128,9,137,128,9,7,1978,Comercial,No encontrado
2986,1978-10-03,"Kuopio,Finland",Military - Finish Air Force,Kuopio - Helsinki,Douglas C-47A-1-DK,DO-10,15,12,3,15,12,3,0,1978,Militar,Germany
2987,1978-10-03,"Mandalay,Myanmar",Burma Airways,Desconocido,Fokker F-27 Friendship 600,XY-ADY,44,40,4,2,1,1,0,1978,Comercial,Myanmar or Burma
2989,1978-10-07,"Sverdlovsk,Russia",Aeroflot,Sverdlovsk - 	Kustanai,Yakovlev YAK-40,CCCP-87437,38,34,4,38,34,4,0,1978,Comercial,No encontrado
2990,1978-10-08,"Kenai,Alaska",Era Helicopter - Air Taxi,"Kenai, AK - Return",Bell 205-1,N2215W,7,6,1,2,2,0,0,1978,Comercial,United States
2992,1978-10-23,"Gulf of Sivash,USSR",Aeroflot,Krasnodar - t:	Simferopol,Antonov AN-24B,CCCP-46327,26,21,5,26,21,5,0,1978,Comercial,No encontrado
2994,1978-11-15,"Katunayake,Sri Lanka",Loftleidir Icelandic Airlines,Jeddah - Colombo,McDonnell Douglas DC-8-Super 63CF,TF-FLA,262,249,13,183,175,8,0,1978,Comercial,Iceland
2995,1978-11-18,"Marie Galante Island,West Indies",Air Guadeloupe,Desconocido,de Havilland Canada DHC-6 Twin Otter 300,F-OGHD,20,19,1,15,14,1,0,1978,Comercial,France
2996,1978-11-19,"Leh,India",Military - Indian Air Force,Chandigarh - Leh,Antonov An-12,Sin Dato,77,70,7,77,70,7,1,1978,Militar,No encontrado
2997,1978-11-21,"Rubio,Venezuela",Aereo el Venado,Cucuta - Arauca,Douglas C-47A,HK-1393,27,24,3,27,24,3,0,1978,Comercial,Colombia
2998,1978-11-25,"Hydaburg,Alaska",Tyee Airlines,Ketchikan - Hydaburg,de Havilland DHC-2,N37906,5,4,1,5,4,1,0,1978,Comercial,United States
2999,1978-12-04,"Steamboat Springs,Coloado",Rocky Mountain Airways,Steamboat Springs - Denver,de Havilland Canada DHC-6 Twin Otter 300,N25RM,22,20,2,2,1,1,0,1978,Comercial,United States
3000,1978-12-16,"Selvapiana,Italy",Air 70,Desconocido,Cessna 421 Golden Eagle,I-ASON,10,9,1,10,9,1,0,1978,Comercial,Italy
3001,1978-12-17,"Hyderabad,India",Indian Airlines,Desconocido,Boeing B-737-2A8,VT-EAL,132,126,6,1,1,0,3,1978,Comercial,India
3002,1978-12-23,"Cinisi,Sicily,Italy",Alitalia,Rome - Palermo,McDonnell Douglas DC-9-32,I-DIKQ,129,124,5,108,103,5,0,1978,Comercial,Italy
3003,1978-12-28,"Portland,Oregon",United Air Lines,Denver - Portland,McDonnell Douglas DC-8-61,N8082U,189,181,8,10,8,2,0,1978,Comercial,United States
3004,1979-01-15,"Minsk,Russia",Aeroflot,Tallinn - Minsk,Antonov AN-24N,CCCP46807,13,9,5,13,8,5,0,1979,Comercial,No encontrado
3005,1979-01-24,"Bechar,Algeria",Air Algerie,Desconocido,Nord 262A-44,7T-VSU,23,20,3,14,14,0,0,1979,Comercial,Algeria
3006,1979-01-27,"Rodez,France",Air Rouergue,Desconocido,Fokker F-27 Friendship 500,F-BYAH,6,4,2,5,3,2,0,1979,Comercial,France
3007,1979-01-30,"125 miles ENE of Tokyo,Japan",Varig,Tokyo-Los Angeles-Rio de Janeiro,Boeing B-707-326C,PP-VLU,6,0,6,6,0,6,0,1979,Comercial,Brazil
3008,1979-02-08,"Agudos,Brazil",TAM Lineas Aéreas Regional,Bauru - Sao Paulo,Embraer 110C Bandeirante,PP-SBB,18,16,2,18,16,2,0,1979,Comercial,Brazil
3009,1979-02-12,"Kariba,Rhodesia",Air Rhodesia,Kariba - Salisbury,Vickers Viscount 748D,VP-YND,59,54,5,59,54,5,0,1979,Comercial,United Kingdom
3010,1979-02-12,"Clarksburg,West Virginia",Allegheny Airlines,Clarksburg - Washington DC,Nord 262,N29824,25,22,3,2,1,1,0,1979,Comercial,United States
3011,1979-02-17,"Manakau Harbor,New Zealand",Air New Zealand,Gisborne - Auckland -Training,Fokker F-27 Friendship 500,ZK-NFC,4,2,2,2,1,1,0,1979,Comercial,New Zealand
3012,1979-02-19,"Barentu,Ethiopia",Ethiopian Airlines,Desconocido,Douglas DC-3,ET-AFW,5,2,3,5,2,3,0,1979,Comercial,Ethiopia
3013,1979-03-01,"Gulfport,Mississippi",Universal Airways,Houston - Gulfport - New Orleans,Beech BE-70,N777AE,8,7,1,8,7,1,0,1979,Comercial,United States
3014,1979-03-10,"Marina del Rey,California",Swift Aire Lines Inc.,New York - Santa Monica,Aerospatiale Nord 262A-33,N418SA,7,4,3,3,1,2,0,1979,Comercial,United States
3015,1979-03-14,"Bejing,China",CAAC,Desconocido,Hawker Siddeley Trident 2E,B-274,12,0,12,12,0,12,32,1979,Comercial,China
3016,1979-03-14,"Doha Airport,Qatar",Alia Royal Jordanian Airlines,Amman - Doha,Boeing B-727-2D3,JY-ADU,64,49,15,45,41,4,0,1979,Comercial,Jordan
3017,1979-03-17,"Moscow,Russia",Aeroflot,Moscow - Odessa,Tupolev TU-104B,CCCP-42444,119,113,6,58,57,1,0,1979,Comercial,No encontrado
3018,1979-03-26,"Luanda,Angola",Interflug,Luanda-Berlin,Ilyushin IL-18D,DM-STL,10,6,4,10,6,4,0,1979,Comercial,Germany
3019,1979-03-29,"Ste. Foy,PQ,Canada",Quebecair,Quebec - Montreal,Fairchild F-27,CF-QBL,24,21,3,17,14,3,0,1979,Comercial,Canada
3020,1979-04-14,"Avalon,California",Catalina Airlines,"San Pedro, CA - Catalina, CA",Grumman G-21 Goose,N11CS,11,10,1,1,1,0,0,1979,Comercial,United States
3021,1979-04-18,"Newark,New Jersey",New York Airways,"Newark, NJ - Flushing, NY",Sikorsky S61-L,N618PA,18,15,3,3,3,0,0,1979,Comercial,United States
3022,1979-04-23,"Cuenca,Ecuador",SAETA,Quito - Cuenca,Vickers Viscount 785D,HC-AVP,57,52,5,57,52,5,0,1979,Comercial,Ecuador
3023,1979-05-25,"Bullen Point,Alaska",Sea Airmotive,Bullen Point - Deadhorse,de Havilland Canada DHC-4A Caribou,N581PA,3,0,3,3,0,3,0,1979,Comercial,United States
3024,1979-05-25,"Chicago O'Hare,Illinois",American Airlines,"Chicago, IL- Los Angeles, CA",McDonnell Douglas DC-10-10,N110AA,271,258,13,271,258,13,2,1979,Comercial,United States
3025,1979-05-27,"Dakar,Senegal",Military - Mauritanian Air Force,Bouceif - Dakar,de Havilland Canada DHC-5D Buffalo,5T-MAX,12,7,5,12,7,5,0,1979,Militar,Mauritania
3026,1979-05-30,"Rockland,Maine",Downeast Airlines,Boston - Rockland,de Havilland DHC-6-200,N68DE,18,16,2,17,15,2,0,1979,Comercial,United States
3027,1979-06-07,"Leh,India",Military - Indian Air Force,Desconocido,Hindustan Aeronautics 748-2M,H2178,27,0,27,27,0,27,0,1979,Militar,Cyprus
3028,1979-06-17,"Hyannis,Massachusetts",Air New England,"New York, NY - Hyannis, MA",de Havilland Canada DHC-6 Twin Otter 300,N383EX,10,8,2,1,0,1,0,1979,Comercial,United States
3029,1979-07-11,"Medan Airfield,Indonesia",Garuda Indonesia Airlines,Talang Betutu - Medan,Fokker F-28 Fellowship 1000,PK-GVE,61,57,4,61,57,4,0,1979,Comercial,Indonesia
3030,1979-07-12,"Bua,Fiji",Fiji Air Services,Suva-Nausori - Bua-Dama,Britten Norman BN-2A Trislander,DQ-FBO,9,8,1,9,8,1,0,1979,Comercial,Fiji
3031,1979-07-12,"Anchorage,Alaska",Soldotna Air Services,"Anchorage, AK - Kenai, AK",Cessna 402B,N402TH,7,6,1,7,6,1,0,1979,Comercial,United States
3032,1979-07-23,"Beirut,Lebanon",Trans Mediterranean Airways,Training,Boeing 707-327C,OD-AFX,6,0,6,6,0,6,0,1979,Comercial,Lebanon
3033,1979-07-24,"St. Croix,Virgin Islands",Prinair,St. Croix - St. Kitts,de Havilland DH-114 Heron,N575PR,21,19,2,8,7,1,0,1979,Comercial,United States
3034,1979-07-31,"Sumburgh,Shetlands,Scotland",Dan Air Services,Desconocido,Hawker Siddeley HS-748-1,G-BEKF,47,44,3,17,15,2,0,1979,Comercial,United Kingdom
3035,1979-08-02,"Canton,Ohio",Private,Desconocido,Cessna  501 Citation,N15NY,3,2,1,1,0,1,0,1979,Comercial,United States
3036,1979-08-03,"Leningrad,USSR",Aeroflot,Smolensk -	Leningrad (,LET 410M turbojet,CCCP-67206,14,12,2,14,12,2,0,1979,Comercial,No encontrado
3037,1979-08-04,"Panvel,India",Indian Airlines,Pune-Bombay,Hindustan Aeronautics 748 2-224,VT-DXJ,45,40,5,45,40,5,0,1979,Comercial,India
3038,1979-08-11,"Volgograd,Russia",Aeroflot / Aeroflot,Tashkent - Donetsk - Minsk /Chelyabinsk to Kishinev,Tupolev TU-134A / Tupolev Tu-134A,65735/65816,178,155,13,178,155,13,0,1979,Comercial,No encontrado
3039,1979-08-24,"Enisseysk,USSR",Aeroflot,Norisk - Krasnoyarsk,Antonov AN-12,CCCP-12963,16,10,6,11,5,6,0,1979,Comercial,No encontrado
3040,1979-08-29,"Kirsanov,Russia",Aeroflot,Kiev - Kazan,Tupolev TU-124,CCCP-45038,63,58,5,63,58,5,0,1979,Comercial,No encontrado
3041,1979-09-03,"Andema,Russia",Aeroflot,Arkhangelsk - 	Amderma,Antonov AN-24,CCCP-46269,44,37,7,40,35,5,0,1979,Comercial,No encontrado
3042,1979-09-11,"Taipei,Taiwan",China Airlines (Taiwan),Training,Boeing 707-324C,B-1834,6,0,6,6,0,6,0,1979,Comercial,China
3043,1979-09-14,"Klamath Falls,Oregon",Butler Aviation Inc.,Redmond - Klamath Falls - Medford,Douglas DC-7,N455SW,12,10,2,12,10,2,0,1979,Comercial,United States
3044,1979-09-14,"Sarroch, Italy",Aero Transporti Italiani,Alghero - Cagliari,McDonnell Douglas DC-9-32,I-ATJC,31,27,4,31,27,4,0,1979,Comercial,Italy
3045,1979-09-18,"Blink Horn Point,Canada",Pacific Coastal Airlines,:  Comox-Port Hardy,Britten Norman BN-7A lslander,C-FZVV,9,8,1,4,8,1,0,1979,Comercial,Canada
3046,1979-09-19,"Merced,California",Military - U.S. Air Force,Training,Boeing KC-135A,58-0127,5,0,5,5,0,5,0,1979,Militar,No encontrado
3047,1979-09-30,"Porpoise Bay,British Columbia Canada",West Coast Air,Vancouver - Sechelt,de Havilland Canada DHC-6 Twin Otter 200,C-FWAF,16,14,2,2,1,1,0,1979,Comercial,Canada
3048,1979-10-07,"Athens,Greece",Swissair,Zurich - Geneva - Athens - Bombay - Beijing,McDonnell Douglas DC-8-62,HB-IDE,156,145,11,14,14,0,0,1979,Comercial,Liechtenstein
3049,1979-10-08,"Covington,Kentucky",Comair,"Covington, KY - Nashville, TN",Piper PA-31,N6642L,8,7,1,8,7,1,0,1979,Comercial,United States
3050,1979-10-27,"Lensk,Russia",Aeroflot,Lensk -	Peleduy,Antonov An-2TP,CCCP-32322,12,10,2,3,2,1,0,1979,Comercial,No encontrado
3051,1979-10-31,"Mexico City,Mexico",Western Airlines,Los Angeles  - Mexico City,McDonnell Douglas DC-10-10,N903WA,88,77,11,72,63,9,1,1979,Comercial,United States
3052,1979-11-15,"Chicago,Illinois",American Airlines,Chicago - Washington D.C.,Boeing B-727,Sin Dato,78,72,6,0,0,0,0,1979,Comercial,No encontrado
3053,1979-11-16,"Vologda,Russia",Aeroflot,Positioning,Yakovlev YAK-40,CCCP-87454,5,0,5,3,0,3,0,1979,Comercial,No encontrado
3054,1979-11-18,"Granger,Utah",Transamerica Airlines,"Ogden, UT - Las Vegas, NV",Lockheed L-188CF Electra,N859U,3,0,3,3,0,3,0,1979,Comercial,United States
3055,1979-11-26,"At Ta'if,Jeddah,Saudi Arabia",Pakistan International Airlines,Jeddah - Karachi,Boeing B-707-340C,AP-AWZ,156,145,11,156,145,11,0,1979,Comercial,Pakistan
3056,1979-11-28,"Mt. Erebus,Ross Ice Shelf,Antarctica",Air New Zealand,Auckland - Christchurch,McDonnell Douglas DC-10-30,ZK-NZP,257,237,20,257,237,20,0,1979,Comercial,New Zealand
3057,1979-11-30,"San Andres Island,Colombia",Aerolineas La Gaviola,Desconocido,Grumman G-21 Goose,HK-2059,9,7,2,9,7,2,0,1979,Comercial,Colombia
3058,1979-12-09,"Cherskiy,Russia",Aeroflot,Desconocido,Antonov AN-26,CCCP-26547,7,2,5,7,2,5,0,1979,Comercial,No encontrado
3060,1979-12-18,"Cerro Toledo Mountain,Colombia",SATENA,Arauca - Bogota,Douglas DC-4 (C-54),FAC-1106,21,16,5,21,16,5,0,1979,Comercial,No encontrado
3061,1979-12-22,"Puerto Esperanza,Peru",Fuerza Aérea del Peru,Pucallpa - Puerto Esperanza,de Havilland Canada DHC-5 Buffalo,FAP-348,29,24,5,29,24,5,0,1979,Comercial,No encontrado
3062,1979-12-23,"Ankara,Turkey",Turkish Airlines (THY),Ankara - Samsun,Fokker F-28 Fellowship 1000,TC-JAT,45,41,4,41,38,3,0,1979,Comercial,Turkey
3063,1979-12-23,"Menari,Papua New Guinea",Douglas Airways,Port Morsbey - Maanari,GAF Nomad 22B,P2-DNL,16,14,2,16,14,2,0,1979,Comercial,Papua New Guinea
3064,1980-01-02,Haiti,Haïti Air Inter,Port au Prince - Cape Haitien,Britten Norman BN Islander,HH-CNC,9,8,1,9,8,1,0,1980,Comercial,Haiti
3065,1980-01-11,the Atlantic Ocean,Private charter,Shreveport - Baton Rouge,Cessna 441 Conquest,N442NC,2,1,1,2,1,1,0,1980,Comercial,United States
3066,1980-01-14,"Shungnak,Alaska",Ambler Air Service,"Ambler, AK - Kobuk, AK",Cessna 185A,N1690Z,9,8,1,7,6,1,0,1980,Comercial,United States
3067,1980-01-21,"Elburz Mtns.,near Tehran,Iran",Iran Air,Babol Sar - Tehran,Boeing B-727-86,EP-IRD,128,120,8,128,120,8,0,1980,Comercial,Iran
3068,1980-01-23,"Mt. Cemonyet, Indonesia",Pelita Air Service,Bandung - Jakarta,CASA 212 Aviocar 100,PK-PCX,13,10,3,13,10,3,0,1980,Comercial,Indonesia
3070,1980-02-03,"Baracoa,Cuba",Cubana de Aviacon,Moa - Baracoa,Yakovlev YAK-40,CU-T1219,37,33,4,1,1,0,0,1980,Comercial,No encontrado
3071,1980-02-21,"Leeville,Louisiana",Rotor Airs Inc - Air Taxi,"Leeville, LA - Grand Isle, LA",Sikorsky S-62A,N442Y,7,6,1,6,6,0,0,1980,Comercial,United States
3072,1980-02-21,"Sydney,NSW,Australia",Advance Airlines,Sydney - Tomora,Beechcraft Super King Air 200,VH-AAV,13,12,1,13,12,1,0,1980,Comercial,Australia
3074,1980-02-27,"Manila,Philippines",China Airlines (Taiwan),Taipei - Manila,Boeing B-707-309C,B-1826,135,124,11,2,2,0,0,1980,Comercial,China
3075,1980-03-14,"Warsaw,Poland",LOT Polish Airlines,New York City - Warsaw,Ilyushin IL-62,SP-LAA,87,77,10,87,77,10,0,1980,Comercial,Poland
3076,1980-03-14,"Yenice,Turkey",Military - U.S. Air Force,Training,Lockheed C-130H,74-2064,18,12,6,18,12,6,0,1980,Militar,No encontrado
3077,1980-03-21,"Houston,Texas",Eagle Commuter,Houston - Brownwood,Piper PA-28-180,N55932,10,8,2,7,5,2,0,1980,Comercial,United States
3079,1980-04-12,"Florianopolis,Brazil",Transbrasil,Sao Paulo - Florianopolis,Boeing B-727-27C,PT-TYS,58,50,8,55,47,8,0,1980,Comercial,Brazil
3080,1980-04-14,"Krasnoyarsk,Russia",Aeroflot,Krasnoyarsk - Yeniseisk,Antonov An-24B,CCCP-47732,53,49,4,2,2,0,0,1980,Comercial,No encontrado
3081,1980-04-24,"Posht-i-Badam,Iran",Military - U.S. Air Force,Desconocido,Lockheed EC-130E Hercules,62-1809,7,0,7,5,0,5,0,1980,Militar,No encontrado
3082,1980-04-25,"Tenerife,Canary Islands",Dan Air Services,Manchester - Tenerife,Boeing B-727-64,G-BDAN,146,138,8,146,138,8,0,1980,Comercial,United Kingdom
3083,1980-04-27,"Don Muang,Thailand",Thai Airways,Khon Kaen - Bangkok,Hawker Siddeley HS-748-2,HS-THB,53,49,4,44,40,4,0,1980,Comercial,Thailand
3084,1980-06-02,"Yachiba,Bolivia",Lloyd Aereo Boliviano,Cochabamba-Yacuiba,Fairchild F-27J,CP-1117,13,10,3,13,10,3,0,1980,Comercial,Bolivia
3085,1980-06-08,"Matala,Angola",Lineas Aereas de Angola,Jamba-Lubango,Yakovlev YAK-40,D2-TYC,29,25,4,29,25,4,0,1980,Comercial,Angola
3086,1980-06-12,"Dushanbe,Russia",Aeroflot,Leningrad - Dushanbe,Yakovlev YAK-40,CCCP-87689,29,25,4,29,25,4,0,1980,Comercial,No encontrado
3087,1980-06-12,"Valley,Nebraska",Air Wisconsin,"Appleton, WI - Minneapolis, MN, - Lincoln, NE",Swearingen 226TC Metro II,N6505,15,13,2,13,11,2,0,1980,Comercial,United States
3088,1980-06-27,"Tyrrhenian Sea, off Ustica,Italy",Itavia,Bologna - Palermo,McDonnell Douglas DC-9-15,I-TIGI,81,77,4,81,77,4,0,1980,Comercial,Italy
3089,1980-07-08,"Alma-Ata,Kazakhstan,USSR",Aeroflot,Alma Ata - Simferopol,Tupolev TU-154B,CCCP-85355,166,156,10,166,156,10,0,1980,Comercial,No encontrado
3090,1980-08-01,"Cerro Lilio,Mexico",Aeronaves del Peru,"Lima, Peu - Mexico City, Mexico",Douglas DC-8-43F,OB-R-1143,7,0,7,3,0,3,0,1980,Comercial,No encontrado
3091,1980-08-06,"Houma,Louisiana",Air Logistics,Oil Platform SS-224 - Houma LA,Bell 205A-1 helicopter,N95AL,13,12,1,13,12,1,0,1980,Comercial,United States
3092,1980-08-07,"Nouadhibou,Mauretania",Tarom,Bucurest  - Nouadhibou,Tupolev TU-154B-1,YR-TPH,168,152,16,1,1,0,0,1980,Comercial,Romania
